Timestamp,Target,MotorPWM,Encoder
45263,0,0,-30
45282,0,0,-30
45300,0,0,-30
45319,0,0,-30
45338,0,0,-30
45357,0,0,-30
45375,0,0,-30
45394,0,0,-30
45413,0,0,-30
45431,0,0,-30
45450,0,0,-30
45469,0,0,-30
45488,0,0,-30
45506,0,0,-30
45526,0,0,-30
45544,0,0,-30
45562,0,0,-30
45581,0,0,-30
45600,0,0,-30
45619,0,0,-30
45637,0,0,-30
45657,0,0,-30
45675,0,0,-30
45693,0,0,-30
45712,0,0,-30
45731,0,0,-30
45750,0,0,-30
45768,0,0,-30
45787,0,0,-30
45806,0,0,-30
45825,0,0,-30
45843,0,0,-30
45862,0,0,-30
45881,0,0,-30
45899,0,0,-30
45918,0,0,-30
45937,0,0,-30
45956,0,0,-30
45974,0,0,-30
45993,0,0,-30
46012,0,0,-30
46030,0,0,-30
46049,0,0,-30
46068,0,0,-30
46087,0,0,-30
46105,0,0,-30
46125,0,0,-30
46143,0,0,-30
46161,0,0,-30
46180,0,0,-30
46199,0,0,-30
46218,0,0,-30
46236,0,0,-30
46256,0,0,-30
46274,0,0,-30
46292,0,0,-30
46311,0,0,-30
46330,0,0,-30
46349,0,0,-30
46367,0,0,-30
46386,9000,70,60
46408,9000,70,341
46431,9000,70,735
46454,9000,70,1188
46478,9000,70,1683
46501,9000,70,2212
46526,9000,70,2753
46550,9000,70,3264
46573,9000,70,3783
46598,9000,70,4314
46621,9000,70,4828
46645,9000,70,5345
46669,9000,70,5873
46693,9000,70,6398
46716,9000,70,6922
46741,9000,70,7449
46765,9000,70,7988
46789,9000,70,8506
46813,9000,70,9027
46836,9000,70,9351
46861,9000,70,9148
46884,9000,0,8861
46907,9000,70,8850
46931,9000,0,9049
46954,9000,0,9098
46977,9000,0,9089
47000,9000,0,9101
47023,9000,0,9098
47045,9000,0,9096
47069,9000,0,9096
47091,9000,0,9096
47114,9000,0,9096
47137,9000,0,9096
47160,9000,0,9096
47182,9000,0,9096
47206,9000,0,9096
47228,9000,0,9096
47251,9000,0,9096
47275,9000,0,9096
47297,9000,0,9096
47321,9000,0,9096
47343,9000,0,9096
47366,9000,0,9096
47389,9000,0,9096
47412,9000,0,9096
47434,9000,0,9096
47458,9000,0,9096
47480,9000,0,9096
47503,9000,0,9096
47526,9000,0,9096
47549,9000,0,9096
47571,9000,0,9096
47595,9000,0,9096
47618,9000,0,9096
47640,9000,0,9096
47664,9000,0,9096
47686,9000,0,9096
47709,9000,0,9096
47732,9000,0,9096
47755,9000,0,9096
47777,9000,0,9096
47801,9000,0,9096
47823,9000,0,9096
47846,9000,0,9096
47869,9000,0,9096
47892,9000,0,9096
47915,9000,0,9096
47938,9000,0,9096
47961,9000,0,9096
47983,9000,0,9096
48007,9000,0,9096
48029,9000,0,9096
48053,9000,0,9096
48075,9000,0,9096
48098,9000,0,9096
48121,9000,0,9096
48144,9000,0,9096
48166,9000,0,9096
48190,9000,0,9096
48212,9000,0,9096
48235,9000,0,9096
48259,9000,0,9096
48281,9000,0,9096
48304,9000,0,9096
48327,9000,0,9096
48350,9000,0,9096
48372,9000,0,9096
48396,9000,0,9096
48418,9000,0,9096
48441,9000,0,9096
48464,9000,0,9096
48487,9000,0,9096
48509,9000,0,9096
48533,9000,0,9096
48556,9000,0,9096
48578,9000,0,9096
48602,9000,0,9096
48624,9000,0,9096
48647,9000,0,9096
48670,9000,0,9096
48693,9000,0,9096
48715,9000,0,9096
48739,9000,0,9096
48761,9000,0,9096
48785,9000,0,9096
48807,9000,0,9096
48830,9000,0,9096
48854,9000,0,9096
48876,9000,0,9096
48899,9000,0,9096
48922,9000,0,9096
48945,9000,0,9096
48967,9000,0,9096
48991,9000,0,9096
49013,9000,0,9096
49036,9000,0,9096
49059,9000,0,9096
49082,9000,0,9096
49104,9000,0,9096
49128,9000,0,9096
49150,9000,0,9096
49173,9000,0,9096
49197,9000,0,9096
49219,9000,0,9096
49242,9000,0,9096
49265,9000,0,9096
49288,9000,0,9096
49310,9000,0,9096
49334,9000,0,9096
49356,9000,0,9096
49379,9000,0,9096
49402,9000,0,9096
49425,9000,0,9096
49447,9000,0,9096
49471,9000,0,9096
49494,9000,0,9096
49517,9000,0,9096
49540,9000,0,9096
49562,9000,0,9096
49586,9000,0,9096
49608,9000,0,9096
49631,9000,0,9096
49654,9000,0,9096
49677,9000,0,9096
49699,9000,0,9096
49723,9000,0,9096
49745,9000,0,9096
49768,9000,0,9096
49792,9000,0,9096
49814,9000,0,9096
49837,9000,0,9096
49860,9000,0,9096
49883,9000,0,9096
49905,9000,0,9096
49929,9000,0,9096
49951,9000,0,9096
49974,9000,0,9096
49997,9000,0,9096
50020,9000,0,9096
50042,9000,0,9096
50066,9000,0,9096
50088,9000,0,9096
50111,9000,0,9096
50135,9000,0,9096
50157,9000,0,9096
50180,9000,0,9096
50203,9000,0,9096
50226,9000,0,9096
50249,9000,0,9096
50272,9000,0,9096
50294,9000,0,9096
50318,9000,0,9096
50340,9000,0,9096
50363,9000,0,9096
50386,9000,0,9096
50409,9000,0,9096
50432,9000,0,9096
50455,9000,0,9096
50478,9000,0,9096
50500,9000,0,9096
50524,9000,0,9096
50546,9000,0,9096
50569,9000,0,9096
50592,9000,0,9096
50615,9000,0,9096
50637,9000,0,9096
50661,9000,0,9096
50683,9000,0,9096
50706,9000,0,9096
50729,9000,0,9096
50752,0,30,9062
50772,0,30,8930
50794,0,30,8748
50814,0,30,8539
50835,0,30,8323
50856,0,30,8098
50877,0,30,7874
50897,0,30,7647
50919,0,30,7411
50939,0,30,7177
50960,0,30,6945
50981,0,30,6717
51002,0,30,6489
51022,0,30,6258
51043,0,30,6021
51064,0,30,5786
51085,0,30,5554
51105,0,30,5324
51127,0,30,5092
51147,0,30,4862
51168,0,30,4632
51189,0,30,4400
51210,0,30,4166
51230,0,30,3932
51252,0,30,3701
51272,0,30,3469
51293,0,30,3238
51314,0,30,3006
51335,0,30,2775
51355,0,30,2551
51376,0,30,2332
51397,0,30,2112
51418,0,30,1897
51438,0,30,1675
51460,0,30,1456
51480,0,30,1235
51501,0,30,1017
51522,0,30,793
51542,0,30,583
51561,0,30,376
51581,0,30,171
51601,0,0,8
51617,0,0,-63
51636,0,0,-102
51656,0,0,-96
51675,0,0,-95
51693,0,0,-95
51712,0,0,-95
51731,0,0,-95
51749,0,0,-95
51768,0,0,-95
51787,0,0,-95
51806,0,0,-95
51824,0,0,-95
51843,0,0,-95
51862,0,0,-95
51880,0,0,-95
51899,0,0,-95
51918,0,0,-95
51937,0,0,-95
51955,0,0,-95
51974,0,0,-95
51993,0,0,-95
52012,0,0,-95
52030,0,0,-95
52049,0,0,-95
52068,0,0,-95
52086,0,0,-95
52105,0,0,-95
52124,0,0,-95
52143,0,0,-95
52161,0,0,-95
52180,0,0,-95
52199,0,0,-95
52217,0,0,-95
52236,0,0,-95
52255,0,0,-95
52274,0,0,-95
52292,0,0,-95
52311,0,0,-95
52330,0,0,-95
52348,0,0,-95
52367,0,0,-95
52386,0,0,-95
52405,0,0,-95
52423,0,0,-95
52442,0,0,-95
52461,0,0,-95
52480,0,0,-95
52498,0,0,-95
52517,0,0,-95
52536,0,0,-95
52554,0,0,-95
52573,0,0,-95
52592,0,0,-95
52611,0,0,-95
52629,0,0,-95
52648,0,0,-95
52667,0,0,-95
52685,0,0,-95
52704,0,0,-95
52723,0,0,-95
52742,0,0,-95
52760,0,0,-95
52780,0,0,-95
52798,0,0,-95
52816,0,0,-95
52835,0,0,-95
52854,0,0,-95
52873,0,0,-95
52891,0,0,-95
52910,0,0,-95
52929,0,0,-95
52947,0,0,-95
52966,0,0,-95
52985,0,0,-95
53004,0,0,-95
53022,0,0,-95
53041,0,0,-95
53060,0,0,-95
53079,0,0,-95
53097,0,0,-95
53116,0,0,-95
53135,0,0,-95
53153,0,0,-95
53172,0,0,-95
53191,0,0,-95
53210,0,0,-95
53228,0,0,-95
53248,0,0,-95
53266,0,0,-95
53284,0,0,-95
53303,0,0,-95
53322,0,0,-95
53341,0,0,-95
53359,0,0,-95
53379,0,0,-95
53397,0,0,-95
53415,0,0,-95
53434,0,0,-95
53453,0,0,-95
53472,0,0,-95
53490,0,0,-95
53509,0,0,-95
53528,0,0,-95
53547,0,0,-95
53565,0,0,-95
53584,0,0,-95
53603,0,0,-95
53621,0,0,-95
53640,0,0,-95
53659,0,0,-95
53678,0,0,-95
53696,0,0,-95
53715,0,0,-95
53734,0,0,-95
53752,0,0,-95
53771,0,0,-95
53790,0,0,-95
53809,0,0,-95
53827,0,0,-95
53847,0,0,-95
53865,0,0,-95
53883,0,0,-95
53902,0,0,-95
53921,0,0,-95
53940,0,0,-95
53958,0,0,-95
53978,0,0,-95
53996,0,0,-95
54014,0,0,-95
54033,0,0,-95
54052,0,0,-95
54071,0,0,-95
54089,0,0,-95
54108,0,0,-95
54127,0,0,-95
54146,0,0,-95
54164,0,0,-95
54183,0,0,-95
54202,0,0,-95
54220,0,0,-95
54239,0,0,-95
54258,0,0,-95
54277,0,0,-95
54295,0,0,-95
54315,0,0,-95
54333,0,0,-95
54351,0,0,-95
54370,0,0,-95
54389,0,0,-95
54408,0,0,-95
54426,0,0,-95
54446,0,0,-95
54464,0,0,-95
54482,0,0,-95
54501,0,0,-95
54520,0,0,-95
54539,0,0,-95
54557,0,0,-95
54577,0,0,-95
54595,0,0,-95
54614,0,0,-95
54632,0,0,-95
54651,0,0,-95
54670,0,0,-95
54688,0,0,-95
54707,0,0,-95
54726,0,0,-95
54745,0,0,-95
54763,0,0,-95
54782,0,0,-95
54801,0,0,-95
54819,10000,70,15
54843,10000,70,319
54866,10000,70,749
54890,10000,70,1230
54916,10000,70,1744
54940,10000,70,2294
54965,10000,70,2835
54990,10000,70,3376
55015,10000,70,3925
55041,10000,70,4473
55065,10000,70,5016
55090,10000,70,5564
55115,10000,70,6108
55140,10000,70,6652
55164,10000,70,7196
55190,10000,70,7743
55215,10000,70,8277
55240,10000,70,8827
55265,10000,70,9374
55289,10000,70,9926
55315,10000,0,10346
55340,10000,70,10410
55365,10000,70,10077
55392,10000,0,9701
55415,10000,70,9661
55441,10000,70,9973
55465,10000,0,10175
55490,10000,70,10107
55517,10000,0,9840
55540,10000,70,9834
55565,10000,0,10028
55590,10000,0,10033
55615,10000,0,10038
55641,10000,0,10034
55665,10000,0,10032
55690,10000,0,10033
55715,10000,0,10033
55740,10000,0,10033
55764,10000,0,10033
55790,10000,0,10033
55815,10000,0,10033
55840,10000,0,10033
55865,10000,0,10033
55889,10000,0,10033
55915,10000,0,10033
55940,10000,0,10033
55964,10000,0,10033
55990,10000,0,10033
56014,10000,0,10033
56040,10000,0,10033
56065,10000,0,10033
56089,10000,0,10033
56115,10000,0,10033
56139,10000,0,10033
56164,10000,0,10033
56189,10000,0,10033
56214,10000,0,10033
56240,10000,0,10033
56264,10000,0,10033
56289,10000,0,10033
56314,10000,0,10033
56339,10000,0,10033
56364,10000,0,10033
56389,10000,0,10033
56414,10000,0,10033
56439,10000,0,10033
56464,10000,0,10033
56488,10000,0,10033
56514,10000,0,10033
56539,10000,0,10033
56563,10000,0,10033
56589,10000,0,10033
56613,10000,0,10033
56639,10000,0,10033
56664,10000,0,10033
56688,10000,0,10033
56714,10000,0,10033
56738,10000,0,10033
56763,10000,0,10033
56788,10000,0,10033
56813,10000,0,10033
56839,10000,0,10033
56863,10000,0,10033
56888,10000,0,10033
56913,10000,0,10033
56938,10000,0,10033
56963,10000,0,10033
56988,10000,0,10033
57013,10000,0,10033
57038,10000,0,10033
57063,10000,0,10033
57088,10000,0,10033
57113,10000,0,10033
57138,10000,0,10033
57162,10000,0,10033
57188,10000,0,10033
57212,10000,0,10033
57238,10000,0,10033
57263,10000,0,10033
57287,10000,0,10033
57313,10000,0,10033
57337,10000,0,10033
57362,10000,0,10033
57388,10000,0,10033
57412,10000,0,10033
57438,10000,0,10033
57462,10000,0,10033
57487,10000,0,10033
57512,10000,0,10033
57537,10000,0,10033
57562,10000,0,10033
57587,10000,0,10033
57612,10000,0,10033
57637,10000,0,10033
57662,10000,0,10033
57687,10000,0,10033
57712,10000,0,10033
57737,10000,0,10033
57761,10000,0,10033
57787,10000,0,10033
57811,10000,0,10033
57837,10000,0,10033
57862,10000,0,10033
57886,10000,0,10033
57912,10000,0,10033
57936,10000,0,10033
57961,10000,0,10033
57987,10000,0,10033
58011,10000,0,10033
58037,10000,0,10033
58061,10000,0,10033
58086,10000,0,10033
58112,10000,0,10033
58136,10000,0,10033
58161,10000,0,10033
58186,10000,0,10033
58211,10000,0,10033
58236,10000,0,10033
58261,10000,0,10033
58286,10000,0,10033
58311,10000,0,10033
58336,10000,0,10033
58360,10000,0,10033
58386,10000,0,10033
58411,10000,0,10033
58436,10000,0,10033
58461,10000,0,10033
58485,10000,0,10033
58511,10000,0,10033
58535,10000,0,10033
58560,10000,0,10033
58586,10000,0,10033
58610,10000,0,10033
58636,10000,0,10033
58660,10000,0,10033
58685,10000,0,10033
58711,10000,0,10033
58735,10000,0,10033
58760,10000,0,10033
58785,10000,0,10033
58810,10000,0,10033
58835,10000,0,10033
58860,10000,0,10033
58885,10000,0,10033
58910,10000,0,10033
58935,10000,0,10033
58959,10000,0,10033
58985,10000,0,10033
59010,10000,0,10033
59035,10000,0,10033
59060,10000,0,10033
59084,10000,0,10033
59110,10000,0,10033
59134,10000,0,10033
59159,10000,0,10033
59185,10000,0,10033
59209,10000,0,10033
59235,10000,0,10033
59259,0,30,10005
59281,0,30,9867
59302,0,30,9682
59323,0,30,9476
59343,0,30,9262
59364,0,30,9036
59385,0,30,8800
59406,0,30,8563
59426,0,30,8326
59448,0,30,8097
59468,0,30,7867
59489,0,30,7639
59510,0,30,7406
59531,0,30,7173
59551,0,30,6939
59573,0,30,6708
59593,0,30,6479
59614,0,30,6249
59635,0,30,6016
59656,0,30,5783
59676,0,30,5549
59697,0,30,5318
59718,0,30,5086
59739,0,30,4855
59759,0,30,4623
59781,0,30,4391
59801,0,30,4159
59822,0,30,3929
59843,0,30,3695
59864,0,30,3462
59884,0,30,3233
59906,0,30,3000
59926,0,30,2768
59947,0,30,2538
59968,0,30,2313
59988,0,30,2095
60009,0,30,1878
60029,0,30,1660
60051,0,30,1439
60071,0,30,1220
60092,0,30,1004
60113,0,30,783
60133,0,30,577
60152,0,30,366
60173,0,30,160
60192,0,0,-11
60211,0,0,-93
60229,0,0,-128
60250,0,0,-130
60269,0,0,-130
60289,0,0,-130
60309,0,0,-130
60328,0,0,-130
60348,0,0,-130
60368,0,0,-130
60388,0,0,-130
60407,0,0,-130
60427,0,0,-130
60447,0,0,-130
60467,0,0,-130
60486,0,0,-130
60507,0,0,-130
60526,0,0,-130
60546,0,0,-130
60566,0,0,-130
60585,0,0,-130
60605,0,0,-130
60624,0,0,-130
60645,0,0,-130
60664,0,0,-130
60684,0,0,-130
60704,0,0,-130
60724,0,0,-130
60743,0,0,-130
60763,0,0,-130
60783,0,0,-130
60803,0,0,-130
60822,0,0,-130
60843,0,0,-130
60862,0,0,-130
60881,0,0,-130
60902,0,0,-130
60921,0,0,-130
60941,0,0,-130
60960,0,0,-130
60981,0,0,-130
61000,0,0,-130
61020,0,0,-130
61040,0,0,-130
61060,0,0,-130
61079,0,0,-130
61100,0,0,-130
61119,0,0,-130
61138,0,0,-130
61158,0,0,-130
61178,0,0,-130
61198,0,0,-130
61217,0,0,-130
61238,0,0,-130
61257,0,0,-130
61277,0,0,-130
61296,0,0,-130
61317,0,0,-130
61336,0,0,-130
61356,0,0,-130
61376,0,0,-130
61395,0,0,-130
61415,0,0,-130
61435,0,0,-130
61455,0,0,-130
61474,0,0,-130
61494,0,0,-130
61514,0,0,-130
61534,0,0,-130
61553,0,0,-130
61574,0,0,-130
61593,0,0,-130
61613,0,0,-130
61633,0,0,-130
61652,0,0,-130
61672,0,0,-130
61691,0,0,-130
61712,0,0,-130
61731,0,0,-130
61751,0,0,-130
61771,0,0,-130
61791,0,0,-130
61810,0,0,-130
61831,0,0,-130
61850,0,0,-130
61870,0,0,-130
61889,0,0,-130
61910,0,0,-130
61929,0,0,-130
61948,0,0,-130
61969,0,0,-130
61988,0,0,-130
62008,0,0,-130
62027,0,0,-130
62048,0,0,-130
62067,0,0,-130
62087,0,0,-130
62107,0,0,-130
62127,0,0,-130
62146,0,0,-130
62167,0,0,-130
62186,0,0,-130
62205,0,0,-130
62225,0,0,-130
62245,0,0,-130
62265,0,0,-130
62284,0,0,-130
62305,0,0,-130
62324,0,0,-130
62344,0,0,-130
62364,0,0,-130
62384,0,0,-130
62403,0,0,-130
62423,0,0,-130
62443,0,0,-130
62462,0,0,-130
62482,0,0,-130
62502,0,0,-130
62522,0,0,-130
62541,0,0,-130
62561,0,0,-130
62581,0,0,-130
62601,0,0,-130
62620,0,0,-130
62641,0,0,-130
62660,0,0,-130
62680,0,0,-130
62700,0,0,-130
62720,0,0,-130
62739,0,0,-130
62758,0,0,-130
62779,0,0,-130
62798,0,0,-130
62818,0,0,-130
62838,0,0,-130
62858,0,0,-130
62877,0,0,-130
62898,0,0,-130
62917,0,0,-130
62937,0,0,-130
62956,0,0,-130
62977,0,0,-130
62996,0,0,-130
63015,0,0,-130
63036,0,0,-130
63055,0,0,-130
63075,0,0,-130
63095,0,0,-130
63115,0,0,-130
63134,0,0,-130
63154,0,0,-130
63174,0,0,-130
63194,0,0,-130
63213,0,0,-130
63234,0,0,-130
63253,0,0,-130
63272,0,0,-130
63292,0,0,-130
63312,0,0,-130
63332,0,0,-130
63351,0,0,-130
63372,0,0,-130
63391,0,0,-130
63411,0,0,-130
63431,0,0,-130
63451,0,0,-130
63470,0,0,-130
63490,0,0,-130
63510,0,0,-130
63529,0,0,-130
63549,0,0,-130
63569,0,0,-130
63589,0,0,-130
63608,0,0,-130
63629,0,0,-130
63648,0,0,-130
63668,0,0,-130
63687,0,0,-130
63708,0,0,-130
63727,0,0,-130
63747,0,0,-130
63767,0,0,-130
63787,0,0,-130
63806,0,0,-130
63825,0,0,-130
63846,0,0,-130
63865,0,0,-130
63885,0,0,-130
63905,0,0,-130
63925,0,0,-130
63944,0,0,-130
63965,0,0,-130
63984,0,0,-130
64004,0,0,-130
64023,0,0,-130
64044,0,0,-130
64063,0,0,-130
64082,0,0,-130
64103,0,0,-130
64122,0,0,-130
64142,0,0,-130
64162,0,0,-130
64182,0,0,-130
64201,0,0,-130
64221,0,0,-130
64241,0,0,-130
64261,0,0,-130
64280,0,0,-130
64301,0,0,-130
64320,0,0,-130
64339,0,0,-130
64360,0,0,-130
64379,0,0,-130
64399,0,0,-130
64418,0,0,-130
64439,0,0,-130
64458,0,0,-130
64478,0,0,-130
64498,0,0,-130
64518,0,0,-130
64537,0,0,-130
64557,0,0,-130
64577,0,0,-130
64596,0,0,-130
64616,0,0,-130
64636,0,0,-130
64656,0,0,-130
64675,0,0,-130
64696,0,0,-130
64715,0,0,-130
64735,0,0,-130
64754,0,0,-130
64775,0,0,-130
64794,0,0,-130
64814,0,0,-130
64834,0,0,-130
64854,0,0,-130
64873,0,0,-130
64893,0,0,-130
64913,0,0,-130
64932,0,0,-130
64952,0,0,-130
64972,0,0,-130
64992,0,0,-130
65011,0,0,-130
65032,0,0,-130
65051,0,0,-130
65071,0,0,-130
65090,0,0,-130
65111,0,0,-130
65130,0,0,-130
65149,0,0,-130
65170,0,0,-130
65189,0,0,-130
65209,0,0,-130
65229,0,0,-130
65249,0,0,-130
65268,0,0,-130
65288,0,0,-130
